trade_date,ts_code,name,industry,area,pe,float_share,total_share,total_assets,liquid_assets,fixed_assets,reserved,reserved_pershare,eps,bvps,pb,list_date,undp,per_undp,rev_yoy,profit_yoy,gpr,npr,holder_num
20230523,000661.SZ,长春高新,生物制药,吉林,20.05,4.02,4.05,267.75,156.4,34.56,34.31,8.48,2.13,46.78,3.63,19961218,142.44,35.19,-6.63,-24.71,87.91,30.93,136343
20230523,000663.SZ,永安林业,林业,福建,14.2,3.06,3.37,11.74,9.06,1.16,16.09,4.78,0.16,2.86,3.2,19961206,-9.49,-2.82,37.35,382.08,44.37,39.19,17595
20230523,000665.SZ,湖北广电,影视音像,湖北,0.0,11.34,11.34,115.02,25.35,60.47,45.19,3.98,-0.08,5.06,1.1,19961210,-0.22,-0.02,2.54,5.62,8.84,-19.7,103448
20230523,000666.SZ,经纬纺机,多元金融,北京,16.87,2.94,7.04,392.56,258.8,15.29,18.91,2.69,0.138,14.19,0.66,19961210,54.82,7.79,-7.1,-28.32,18.7,13.57,38990
20230523,000667.SZ,ST美置,全国地产,云南,3.72,24.39,24.67,170.41,117.77,19.51,0.58,0.02,0.043,0.7,0.91,19961205,-14.28,-0.58,5.09,177.96,18.96,4.18,145500
20230523,000668.SZ,荣丰控股,医药商业,山东,0.0,1.47,1.47,23.15,13.52,0.02,1.57,1.07,-0.05,8.25,1.4,19961210,7.95,5.41,-93.17,-16.66,29.05,-84.02,8039
20230523,000669.SZ,ST金鸿,供气供热,吉林,0.0,6.8,6.8,28.83,5.41,17.53,16.18,2.38,-0.014,0.67,2.54,19961210,-19.55,-2.87,-17.4,-61.37,5.07,-6.38,20054
20230523,000670.SZ,盈方微,元器件,湖北,0.0,6.1,8.17,16.77,11.99,0.04,3.82,0.47,-0.013,0.09,77.67,19961217,-6.07,-0.74,-20.88,-372.41,4.74,-0.79,114129
20230523,000671.SZ,ST阳光城,区域地产,福建,0.0,40.58,41.4,2988.21,2542.18,43.49,42.4,1.02,-0.11,1.13,0.62,19961218,-52.07,-1.26,5.82,68.54,9.77,-28.49,137498
20230523,000672.SZ,上峰水泥,水泥,甘肃,14.1,9.69,9.69,175.86,72.71,42.56,-9.3,-0.96,0.18,8.86,1.13,19961218,83.12,8.57,-7.02,-49.4,26.35,11.35,54229
20230523,000676.SZ,智度股份,互联网,广东,47.96,12.62,12.77,43.51,28.23,0.04,36.6,2.87,0.038,2.76,2.64,19961224,-14.39,-1.13,-20.76,55.5,23.06,10.0,82587
20230523,000677.SZ,恒天海龙,化纤,山东,66.05,8.64,8.64,11.22,6.74,3.58,6.98,0.81,0.011,0.49,5.7,19961226,-13.5,-1.56,0.43,-41.03,23.3,8.61,47008
20230523,000678.SZ,襄阳轴承,汽车配件,湖北,0.0,4.6,4.6,24.2,10.48,9.69,7.33,1.6,-0.05,1.85,3.1,19970106,-3.93,-0.85,9.09,22.14,5.71,-7.0,43067
20230523,000679.SZ,大连友谊,百货,辽宁,0.0,3.56,3.56,9.82,2.63,1.93,0.69,0.19,-0.03,1.01,5.1,19970124,-2.63,-0.74,-2.38,8.66,23.28,-26.48,22125
20230523,000680.SZ,山推股份,工程机械,山东,10.15,10.64,15.01,122.24,90.51,14.35,15.41,1.03,0.113,3.37,1.35,19970122,16.88,1.12,1.42,-53.61,18.95,7.17,96073
20230523,000681.SZ,视觉中国,互联网,江苏,51.63,6.72,7.01,39.66,4.75,0.02,16.12,2.3,0.081,4.88,3.42,19970121,16.86,2.41,-14.87,85.73,56.58,43.13,63733
20230523,000682.SZ,东方电子,电气设备,山东,39.8,13.41,13.41,96.82,79.32,6.56,11.57,0.86,0.057,3.15,2.89,19970121,16.56,1.24,21.81,26.32,30.98,6.88,79697
20230523,000683.SZ,远兴能源,化工原料,内蒙,9.78,32.77,36.22,316.67,82.48,96.09,2.72,0.08,0.18,3.66,1.92,19970131,91.7,2.53,-6.46,-17.5,41.55,31.09,100488
20230523,000685.SZ,中山公用,水务,广东,9.87,12.53,14.75,259.09,40.02,20.57,18.27,1.24,0.2,10.83,0.71,19970123,111.75,7.58,58.09,50.29,21.28,33.18,40849
20230523,000686.SZ,东北证券,证券,吉林,11.28,23.4,23.4,837.5,0.0,7.16,57.46,2.46,0.16,7.87,0.92,19970227,63.42,2.71,130.73,244.09,25.8,21.04,99054
20230523,000688.SZ,国城矿业,铅锌,重庆,270.75,11.18,11.18,78.84,3.45,9.96,2.69,0.24,0.016,2.48,6.78,19970120,11.29,1.01,-17.88,-59.56,46.72,2.95,17833
20230523,000690.SZ,宝新能源,火力发电,广东,151.92,21.74,21.76,205.37,77.76,75.78,29.86,1.37,0.012,5.2,1.38,19970128,49.42,2.27,-2.19,585.54,4.59,1.19,73728
20230523,000691.SZ,亚太实业,化工原料,甘肃,247.67,3.23,3.23,7.26,2.57,2.42,1.84,0.57,0.004,0.44,9.55,19970228,-3.79,-1.17,69.17,144.94,19.26,3.67,17669
20230523,000692.SZ,*ST惠天,供气供热,辽宁,0.0,5.33,5.33,50.29,16.31,24.36,4.56,0.86,-0.483,-3.98,-0.63,19970227,-32.77,-6.15,-6.64,63.06,-17.27,-25.15,36121
20230523,000695.SZ,滨海能源,广告包装,天津,0.0,2.22,2.22,8.21,6.35,1.46,0.75,0.34,-0.106,0.8,18.18,19970218,-1.33,-0.6,-26.97,-64.55,-8.35,-42.1,9819
20230523,000697.SZ,*ST炼石,航空,陕西,0.0,5.77,6.72,29.21,9.12,7.84,20.31,3.02,-0.131,-0.73,-9.12,19970325,-31.39,-4.67,24.33,-3.72,3.9,-24.31,42206
20230523,000698.SZ,沈阳化工,石油加工,辽宁,0.0,7.86,8.2,67.02,32.28,23.5,13.36,1.63,-0.13,2.31,1.82,19970220,-6.32,-0.77,-21.13,7.9,2.85,-9.17,65397
20230523,000700.SZ,模塑科技,汽车配件,江苏,17.13,9.17,9.17,89.67,49.01,26.06,6.43,0.7,0.073,3.38,1.47,19970228,12.27,1.34,14.16,-28.39,17.63,3.75,58480
20230523,000701.SZ,厦门信达,商贸代理,福建,119.49,4.11,5.65,203.48,159.58,14.38,22.45,3.97,-0.05,0.85,7.15,19970226,-23.88,-4.23,-9.19,-4.52,1.29,0.09,39896
20230523,000702.SZ,正虹科技,饲料,湖南,0.0,2.67,2.67,7.71,3.29,2.38,1.85,0.69,-0.109,0.75,7.03,19970318,-3.05,-1.14,31.43,34.79,-0.6,-14.92,26959
20230523,000703.SZ,恒逸石化,化纤,广西,181.49,36.47,36.66,1072.33,375.64,465.79,90.76,2.48,0.01,6.39,1.08,19970328,118.06,3.22,-14.65,-95.24,4.24,0.59,56179
20230523,000705.SZ,浙江震元,医药商业,浙江,37.75,2.82,3.34,31.81,20.67,4.4,5.33,1.6,0.056,5.81,1.44,19970410,8.39,2.51,13.88,22.32,17.8,1.81,33181
20230523,000707.SZ,双环科技,化工原料,湖北,4.38,4.64,4.64,29.31,11.74,11.14,11.81,2.54,0.485,3.65,2.33,19970415,-1.64,-0.35,9.4,16.98,25.99,20.01,51863
20230523,000708.SZ,中信特钢,特种钢,湖北,13.77,50.47,50.47,1209.89,549.51,487.24,93.76,1.86,0.29,7.42,2.18,19970326,211.21,4.18,13.8,-24.01,13.56,5.38,25681
20230523,000709.SZ,河钢股份,普钢,河北,23.43,103.35,103.37,2545.14,730.7,1398.08,226.57,2.19,0.02,4.99,0.46,19970416,157.21,1.52,2.41,-18.25,9.96,0.94,292143
20230523,000710.SZ,贝瑞基因,医疗保健,四川,0.0,3.07,3.55,31.71,17.4,7.78,12.11,3.41,-0.06,6.42,1.88,19970422,6.63,1.87,-10.62,-73.86,47.42,-7.18,52994
20230523,000711.SZ,*ST京蓝,环境保护,黑龙江,0.0,9.82,10.24,76.69,47.88,2.67,41.69,4.07,-0.09,-0.59,-2.79,19970411,-57.35,-5.6,-1.93,-10.01,2.21,-189.77,57836
20230523,000712.SZ,锦龙股份,证券,广东,0.0,8.95,8.96,229.49,0.0,0.76,7.06,0.79,-0.003,3.18,4.11,19970415,7.75,0.87,204.48,98.81,14.33,6.43,41262
20230523,000713.SZ,丰乐种业,种植业,安徽,172.28,6.14,6.14,29.3,15.69,5.81,4.49,0.73,0.013,3.15,2.86,19970422,7.65,1.25,10.96,9.72,12.71,1.28,81305
20230523,000715.SZ,中兴商业,百货,辽宁,31.15,4.15,4.16,25.15,15.04,6.41,1.8,0.43,0.06,4.23,1.73,19970508,9.54,2.29,6.06,25.82,53.75,10.98,17000
20230523,000716.SZ,黑芝麻,食品,广西,120.9,6.89,7.44,46.98,16.87,13.55,15.67,2.11,0.01,3.34,2.01,19970418,1.38,0.19,-9.22,62.25,18.97,1.67,138781
20230523,000717.SZ,中南股份,普钢,广东,279.5,24.24,24.24,215.42,58.33,119.89,31.63,1.3,0.002,3.78,0.73,19970508,24.24,1.0,30.44,-94.64,2.73,0.07,93361
20230523,000718.SZ,苏宁环球,区域地产,吉林,17.05,22.9,30.35,151.21,114.79,8.19,6.06,0.2,0.042,3.17,0.9,19970408,50.61,1.67,-9.03,-4.42,65.49,29.12,88536
20230523,000719.SZ,中原传媒,出版业,河南,27.86,6.67,10.23,160.42,83.35,14.45,27.62,2.7,0.1,9.72,1.13,19970331,62.3,6.09,6.01,4.89,33.08,5.42,24176
20230523,000720.SZ,新能泰山,电气设备,山东,0.0,12.57,12.57,53.47,46.87,0.61,5.56,0.44,-0.016,2.02,2.61,19970509,5.73,0.46,-20.51,36.63,3.65,-3.39,46099
20230523,000721.SZ,西安饮食,酒店餐饮,陕西,0.0,4.36,5.74,16.13,2.58,2.99,2.84,0.5,-0.054,0.88,13.83,19970430,-4.07,-0.71,53.51,38.47,23.09,-17.88,140000
20230523,000722.SZ,湖南发展,其他建材,湖南,394.41,4.64,4.64,33.25,11.06,12.81,21.35,4.6,0.01,6.77,1.93,19970522,4.64,1.0,-58.89,-90.47,14.96,5.99,74110
20230523,000723.SZ,美锦能源,焦炭加工,山西,20.48,39.72,43.26,373.76,104.84,152.57,15.84,0.37,0.09,3.33,2.29,19970515,83.39,1.93,-13.65,-40.52,20.09,7.76,339905
20230523,000725.SZ,京东方Ａ,元器件,北京,151.36,372.91,381.96,4123.85,1357.86,2000.54,553.01,1.45,0.006,3.36,1.17,20010112,360.13,0.94,-24.77,-94.36,6.84,-3.25,1364365
20230523,000726.SZ,鲁 泰Ａ,纺织,山东,16.13,5.74,8.88,133.07,56.12,56.84,4.03,0.45,0.11,10.16,0.68,20001225,65.87,7.42,-12.77,-39.92,20.75,6.64,49096
20230523,000727.SZ,冠捷科技,元器件,江苏,0.0,34.19,45.3,339.5,241.07,40.73,44.82,0.99,-0.008,0.57,3.56,19970520,-62.67,-1.38,-26.91,-128.95,12.03,-0.22,102000
20230523,000728.SZ,国元证券,证券,安徽,13.95,43.64,43.64,1330.58,0.0,12.14,170.1,3.9,0.12,7.71,0.86,19970616,67.02,1.54,165.65,533.05,40.49,33.55,117603
20230523,000729.SZ,燕京啤酒,啤酒,北京,134.13,25.1,28.19,223.68,124.94,79.28,43.74,1.55,0.023,4.79,2.57,19970716,40.39,1.43,13.74,7373.27,36.78,2.55,61563
20230523,000731.SZ,四川美丰,农药化肥,四川,7.36,5.86,5.86,52.62,30.28,16.23,6.15,1.05,0.285,7.11,1.18,19970617,24.75,4.23,-3.87,-6.44,24.72,14.93,56149
20230523,000732.SZ,ST泰禾,区域地产,福建,0.0,24.86,24.89,2155.87,1706.6,30.5,22.73,0.91,-0.244,1.56,0.41,19970704,-61.16,-2.46,294.23,-50.0,9.32,-63.98,53185
20230523,000733.SZ,振华科技,元器件,贵州,16.49,5.2,5.2,146.2,110.42,16.4,30.48,5.86,1.412,20.16,4.62,19970703,64.24,12.34,11.46,20.96,63.53,34.96,44505
20230523,000735.SZ,罗 牛 山,农业综合,海南,42.03,11.51,11.52,122.14,38.2,34.94,16.28,1.41,0.042,3.81,1.83,19970611,8.6,0.75,163.47,263.65,29.72,3.58,103494
20230523,000736.SZ,中交地产,全国地产,重庆,0.0,6.95,6.95,1402.41,1317.34,1.17,1.61,0.23,-0.29,4.44,2.98,19970425,21.69,3.12,-31.89,-385.97,11.73,-3.42,65762
20230523,000737.SZ,北方铜业,铜,山西,12.08,7.26,17.72,95.79,45.46,33.22,15.71,0.89,0.116,2.55,2.19,19970428,9.61,0.54,-18.23,-23.36,14.63,7.93,41079
20230523,000738.SZ,航发控制,航空,江苏,32.24,13.15,13.15,153.87,112.53,24.73,66.83,5.08,0.185,8.68,2.75,19970626,32.52,2.47,10.81,13.98,33.12,18.23,62340
20230523,000739.SZ,普洛药业,化学制药,浙江,24.28,11.78,11.79,126.84,85.03,29.83,4.38,0.37,0.2,4.88,4.04,19970509,40.94,3.47,46.83,57.35,27.96,7.76,38795
20230523,000750.SZ,国海证券,证券,广西,20.75,54.45,54.45,814.12,0.0,13.45,89.9,1.65,0.04,3.46,1.0,19970709,18.05,0.33,49.12,333.19,33.95,25.95,161301
20230523,000751.SZ,锌业股份,铅锌,辽宁,50.63,14.1,14.1,83.02,54.98,17.44,11.27,0.8,0.02,2.14,1.51,19970626,1.1,0.08,-13.62,38.26,3.69,0.49,140245
20230523,000752.SZ,*ST西发,啤酒,西藏,0.0,2.64,2.64,8.68,5.09,0.75,0.24,0.09,-0.03,-0.14,-28.33,19970625,-3.95,-1.5,-19.16,15.27,33.6,4.64,19313
20230523,000753.SZ,漳州发展,汽车服务,福建,58.95,9.91,9.91,91.48,23.82,9.77,6.33,0.64,0.018,2.66,1.55,19970626,9.1,0.92,-31.03,-47.74,19.59,5.81,48000
20230523,000755.SZ,山西路桥,路桥,山西,14.46,6.1,14.67,128.02,9.09,0.5,27.93,1.9,0.087,3.18,1.59,19970627,1.29,0.09,11.84,33.16,62.63,33.17,55645
20230523,000756.SZ,新华制药,化学制药,山东,28.86,4.41,6.75,79.77,31.36,33.68,10.31,1.53,0.23,6.42,4.04,19970806,21.4,3.17,44.15,39.72,31.38,5.83,107543
20230523,000757.SZ,浩物股份,汽车服务,四川,0.0,5.11,6.4,26.96,17.81,5.79,13.86,2.16,-0.03,2.66,1.57,19970627,-3.9,-0.61,-4.03,-126.34,11.44,-2.6,30974
20230523,000758.SZ,中色股份,铅锌,北京,31.39,19.69,19.93,197.12,103.17,18.79,9.54,0.48,0.04,2.49,1.93,19970416,20.04,1.01,32.66,-14.62,18.83,7.44,119294
